CaseID,Activity,Resource,Timestamp,ActivityID,ResourceID
1-655719611,Completed,Bruno,2012/03/14 15:21:35.000000,3,149
1-655739451,Accepted,Swaroopa,2012/01/31 04:57:44.000000,2,450
1-655739451,Completed,Swaroopa,2012/04/11 12:05:18.000000,3,450
1-656151409,Accepted,Sten-Ake,2012/01/31 11:05:30.000000,2,451
1-656151409,Accepted,Sten-Ake,2012/01/31 11:06:27.000000,2,451
1-656151409,Accepted,Patrik,2012/01/31 11:15:53.000000,2,119
1-656151409,Completed,Patrik,2012/03/21 14:39:04.000000,3,119
1-656225465,Accepted,Ingemar,2012/01/31 13:29:53.000000,2,63
1-656225465,Queued,Ingemar,2012/01/31 13:34:58.000000,1,63
1-656225465,Accepted,Ingemar,2012/02/01 10:48:06.000000,2,63
1-656225465,Completed,Ingemar,2012/03/19 07:09:57.000000,3,63
1-656224707,Accepted,Andreas,2012/01/31 13:51:42.000000,2,311
1-656224707,Completed,Andreas,2012/05/07 08:07:54.000000,3,311
1-656510751,Accepted,Per,2012/01/31 18:42:52.000000,2,8
1-656510751,Completed,Per,2012/02/05 12:36:35.000000,3,8
1-656510751,Accepted,Per,2012/02/05 12:37:39.000000,2,8
1-656510751,Completed,Per,2012/02/05 12:37:58.000000,3,8
1-656868426,Accepted,Marco,2012/02/01 07:33:06.000000,2,134
1-656868426,Accepted,Marco,2012/02/01 07:34:10.000000,2,134
1-656868426,Accepted,Marco,2012/02/01 08:36:55.000000,2,134
1-656868426,Completed,Marco,2012/02/22 08:36:51.000000,3,134
1-657063150,Accepted,Peter,2012/02/01 11:40:32.000000,2,77
1-657063150,Queued,Peter,2012/02/08 06:39:43.000000,1,77
1-657063150,Accepted,Srikanth,2012/02/08 10:17:39.000000,2,452
1-657063150,Queued,Vinay,2012/02/08 12:45:53.000000,1,254
1-657063150,Accepted,Vinay,2012/02/17 08:55:48.000000,2,254
1-657063150,Accepted,Anup,2012/02/17 08:59:31.000000,2,267
1-657063150,Queued,Peter,2012/02/27 10:08:24.000000,1,77
1-657063150,Accepted,Kare,2012/02/27 13:49:10.000000,2,433
1-657063150,Accepted,Srikanth,2012/02/27 13:49:32.000000,2,452
1-657063150,Accepted,Srikanth,2012/03/02 11:23:45.000000,2,452
1-657063150,Accepted,Patrik,2012/04/18 16:23:29.000000,2,119
1-657063150,Completed,Patrik,2012/04/18 16:25:08.000000,3,119
1-657163590,Accepted,Amar,2012/02/01 13:50:00.000000,2,453
1-657163590,Accepted,Amar,2012/02/01 13:51:44.000000,2,453
1-657163590,Completed,Amar,2012/03/13 20:08:32.000000,3,453
1-657368644,Accepted,Maria,2012/02/01 16:15:24.000000,2,68
1-657368644,Completed,Maria,2012/02/03 15:04:20.000000,3,68
1-657412381,Queued,Craig,2012/02/01 19:48:25.000000,1,94
1-657412381,Accepted,Stefan,2012/02/02 09:11:04.000000,2,13
1-657412381,Completed,Stefan,2012/02/08 08:07:31.000000,3,13
1-657412381,Accepted,Kymaria,2012/03/22 19:24:25.000000,2,165
1-657412381,Completed,Kymaria,2012/03/28 14:29:10.000000,3,165
1-657534681,Accepted,Takashi,2012/02/02 05:27:18.000000,2,454
1-657534681,Completed,Takashi,2012/02/02 05:32:27.000000,3,454
1-657768145,Accepted,Marco,2012/02/02 10:49:59.000000,2,134
1-657768145,Accepted,Marco,2012/02/02 11:09:49.000000,2,134
1-657768145,Completed,Marco,2012/02/15 14:30:50.000000,3,134
1-657874936,Accepted,Michael,2012/02/02 13:11:25.000000,2,128
1-657874936,Accepted,Michael,2012/04/25 12:57:53.000000,2,128
1-657874936,Completed,Michael,2012/04/25 12:58:49.000000,3,128
1-657934265,Accepted,Ewa,2012/02/02 13:54:21.000000,2,43
1-657934265,Completed,Ewa,2012/03/11 23:34:08.000000,3,43
1-658022616,Accepted,Hakan,2012/02/02 14:53:09.000000,2,164
1-658022616,Completed,Hakan,2012/03/13 08:19:47.000000,3,164
1-658063672,Accepted,Mikael,2012/02/02 15:49:18.000000,2,76
1-658063672,Accepted,Mikael,2012/03/01 10:28:47.000000,2,76
1-658063672,Completed,Mikael,2012/05/09 13:12:09.000000,3,76
1-658092528,Accepted,Jay,2012/02/02 16:49:22.000000,2,293
1-658092528,Completed,Jay,2012/02/02 16:50:53.000000,3,293
1-658125909,Accepted,Joshua,2012/02/02 17:16:19.000000,2,310
1-658125909,Completed,Joshua,2012/02/13 16:18:46.000000,3,310
1-658259614,Accepted,Cesar,2012/02/02 21:56:06.000000,2,455
1-658259614,Completed,Cesar,2012/02/02 22:21:44.000000,3,455
1-658537939,Accepted,Mariusz,2012/02/03 11:01:25.000000,2,444
1-658537939,Accepted,Mariusz,2012/02/03 11:08:25.000000,2,444
1-658537939,Completed,Mariusz,2012/02/06 09:23:27.000000,3,444
1-658627294,Accepted,Julien,2012/02/03 13:48:01.000000,2,236
1-658627294,Accepted,Julien,2012/03/28 08:13:29.000000,2,236
1-658627294,Completed,Julien,2012/03/28 08:27:24.000000,3,236
1-658627419,Accepted,Julien,2012/02/03 14:00:21.000000,2,236
1-658627419,Accepted,Julien,2012/03/28 08:28:54.000000,2,236
1-658627419,Completed,Julien,2012/03/28 08:34:32.000000,3,236
1-658594692,Accepted,Grzegorz,2012/02/03 14:55:04.000000,2,213
1-658594692,Accepted,Grzegorz,2012/02/08 10:07:57.000000,2,213
1-658594692,Completed,Grzegorz,2012/04/23 12:39:22.000000,3,213
1-658792860,Accepted,Fabien,2012/02/03 18:03:02.000000,2,371
1-658792860,Accepted,Fabien,2012/04/02 11:31:34.000000,2,371
1-658792860,Completed,Fabien,2012/04/02 11:33:40.000000,3,371
1-659137375,Accepted,Irfan,2012/02/06 07:53:05.000000,2,456
1-659137375,Accepted,Irfan,2012/02/06 09:47:54.000000,2,456
1-659137375,Completed,Irfan,2012/03/29 07:30:58.000000,3,456
1-659170761,Accepted,Asim,2012/02/06 08:21:45.000000,2,457
1-659170761,Completed,Asim,2012/02/22 15:32:21.000000,3,457
1-659231191,Accepted,Mattias,2012/02/06 09:49:01.000000,2,93
1-659231191,Completed,Mattias,2012/02/27 14:31:19.000000,3,93
1-659284621,Accepted,Ludovic,2012/02/06 10:25:34.000000,2,458
1-659284621,Completed,Ludovic,2012/02/06 10:30:16.000000,3,458
1-659284863,Accepted,Ludovic,2012/02/06 10:28:23.000000,2,458
1-659284863,Completed,Ludovic,2012/02/06 10:30:54.000000,3,458
1-659239126,Accepted,Par,2012/02/06 10:32:53.000000,2,383
1-659239126,Accepted,Par,2012/02/06 10:34:28.000000,2,383
1-659239126,Completed,Par,2012/04/24 15:29:36.000000,3,383
1-659376592,Accepted,Roland,2012/02/06 12:40:31.000000,2,133
1-659376592,Completed,Roland,2012/02/09 13:29:59.000000,3,133
1-659539868,Accepted,Kristina,2012/02/06 14:22:56.000000,2,291
1-659539868,Completed,Kristina,2012/03/27 13:15:36.000000,3,291
1-659618631,Accepted,Bharath,2012/02/06 15:35:43.000000,2,225
1-659618631,Completed,Bharath,2012/02/20 10:48:15.000000,3,225
1-659718901,Accepted,Craig,2012/02/06 18:01:49.000000,2,94
1-659718901,Accepted,Craig,2012/02/06 18:26:03.000000,2,94
1-659718901,Accepted,Craig,2012/02/08 16:27:59.000000,2,94
1-659718901,Accepted,Kevin,2012/05/07 17:11:25.000000,2,459
1-659718901,Completed,Kevin,2012/05/07 17:16:40.000000,3,459
1-659716213,Queued,Shelly,2012/02/06 18:20:13.000000,1,460
1-659716213,Accepted,Stephen,2012/02/15 14:52:00.000000,2,111
1-659716213,Completed,Stephen,2012/02/15 14:55:04.000000,3,111
1-659782951,Accepted,Joshua,2012/02/06 23:10:51.000000,2,310
1-659782951,Completed,Joshua,2012/02/17 17:26:13.000000,3,310
1-659922661,Accepted,Tomas,2012/02/07 08:29:35.000000,2,2
1-659922661,Queued,Tomas,2012/02/08 08:44:29.000000,1,2
1-659922661,Accepted,Per,2012/02/08 17:56:25.000000,2,8
1-659922661,Accepted,Per,2012/02/08 18:08:21.000000,2,8
1-659922661,Accepted,Per,2012/03/14 12:09:09.000000,2,8
1-659922661,Completed,Per,2012/03/14 12:10:17.000000,3,8
1-659934601,Accepted,Lisbeth,2012/02/07 08:46:36.000000,2,384
1-659934601,Accepted,Lisbeth,2012/02/22 13:51:42.000000,2,384
1-659934601,Accepted,Lisbeth,2012/02/23 09:22:46.000000,2,384
1-659934601,Completed,Lisbeth,2012/04/16 10:56:35.000000,3,384
1-660054568,Accepted,Daniel,2012/02/07 12:44:43.000000,2,39
1-660054568,Completed,Daniel,2012/03/07 11:52:21.000000,3,39
1-660268091,Accepted,Mahesh,2012/02/07 15:03:08.000000,2,187
1-660268091,Queued,Mahesh,2012/02/17 12:16:04.000000,1,187
1-660268091,Accepted,Pavan,2012/02/27 11:35:59.000000,2,338
1-660268091,Accepted,John,2012/02/27 11:36:30.000000,2,237
1-660268091,Accepted,John,2012/03/06 11:00:41.000000,2,237
1-660268091,Completed,John,2012/03/06 11:01:05.000000,3,237
1-660268091,Accepted,John,2012/03/08 14:42:17.000000,2,237
1-660268091,Queued,Rajesh Kumar,2012/03/08 14:51:56.000000,1,176
1-660268091,Accepted,Rajesh Kumar,2012/03/15 12:38:48.000000,2,176
1-660268091,Completed,Rajesh Kumar,2012/03/15 12:39:42.000000,3,176
1-660268091,Accepted,Rajesh Kumar,2012/03/15 14:01:24.000000,2,176
1-660268091,Completed,Rajesh Kumar,2012/03/15 14:05:26.000000,3,176
1-660374694,Accepted,Celine,2012/02/07 16:09:05.000000,2,55
1-660374694,Accepted,Celine,2012/02/07 16:30:08.000000,2,55
1-660374694,Accepted,Bruno,2012/02/27 10:32:13.000000,2,149
1-660374694,Completed,Bruno,2012/05/09 09:28:09.000000,3,149
1-660393401,Accepted,Martin,2012/02/07 17:09:58.000000,2,44
1-660393401,Accepted,Martin,2012/02/21 13:49:07.000000,2,44
1-660393401,Completed,Martin,2012/02/28 09:49:20.000000,3,44
1-660509893,Accepted,Rafal,2012/02/08 00:30:49.000000,2,155
1-660509893,Queued,Rafal,2012/02/08 00:58:28.000000,1,155
1-660509893,Accepted,Rafal,2012/02/09 09:59:49.000000,2,155
1-660509893,Completed,Rafal,2012/03/14 13:35:25.000000,3,155
1-660592931,Accepted,Marie-Aimee,2012/02/08 05:57:07.000000,2,461
1-660592931,Completed,Marie-Aimee,2012/03/14 11:18:45.000000,3,461
1-660483225,Accepted,Chiranjeevi,2012/02/08 06:10:13.000000,2,462
1-660483225,Completed,Chiranjeevi,2012/02/21 06:15:11.000000,3,462
1-660602952,Accepted,Devashish,2012/02/08 07:29:21.000000,2,463
1-660602952,Completed,Devashish,2012/02/21 08:35:31.000000,3,463
1-660648920,Accepted,Madelaine,2012/02/08 08:40:09.000000,2,464
1-660648920,Accepted,Madelaine,2012/02/08 09:14:24.000000,2,464
1-660648920,Queued,Madelaine,2012/02/08 09:55:29.000000,1,464
1-660648920,Accepted,Kenneth,2012/02/08 14:39:39.000000,2,127
1-660648920,Accepted,Varun,2012/02/29 13:30:59.000000,2,465
1-660648920,Queued,Madelaine,2012/02/29 13:33:53.000000,1,464
1-660648920,Accepted,Kenneth,2012/02/29 13:41:09.000000,2,127
1-660648920,Accepted,Kenneth,2012/04/04 14:41:44.000000,2,127
1-660648920,Completed,Kenneth,2012/04/25 13:05:42.000000,3,127
1-660636558,Accepted,Johan,2012/02/08 09:47:50.000000,2,123
1-660636558,Accepted,Johan,2012/02/08 10:03:29.000000,2,123
1-660636558,Queued,Johan,2012/02/08 10:04:23.000000,1,123
1-660636558,Accepted,Johan,2012/02/08 10:32:56.000000,2,123
1-660636558,Completed,Johan,2012/03/12 08:38:50.000000,3,123
1-660785867,Accepted,Par,2012/02/08 12:38:49.000000,2,383
1-660785867,Completed,Par,2012/03/05 15:16:09.000000,3,383
1-660808741,Accepted,Swetha,2012/02/08 13:07:06.000000,2,466
1-660808741,Completed,Swetha,2012/03/26 06:19:43.000000,3,466
1-660786538,Accepted,Pascal,2012/02/08 13:18:12.000000,2,360
1-660786538,Accepted,Pascal,2012/02/08 13:27:33.000000,2,360
1-660786538,Completed,Pascal,2012/04/11 12:56:45.000000,3,360
1-660873096,Accepted,Ann-Charlotte,2012/02/08 14:43:39.000000,2,285
1-660873096,Completed,Ann-Charlotte,2012/03/14 12:44:52.000000,3,285
1-660903884,Queued,Emil,2012/02/08 14:57:42.000000,1,427
1-660903884,Accepted,Emil,2012/04/04 10:29:21.000000,2,427
1-660903884,Completed,Emil,2012/04/04 10:29:32.000000,3,427
1-660908181,Accepted,Alan,2012/02/08 15:05:26.000000,2,30
1-660908181,Completed,Alan,2012/04/11 15:01:25.000000,3,30
1-660948681,Accepted,Lars,2012/02/08 15:38:45.000000,2,31
1-660948681,Completed,Lars,2012/05/23 09:17:43.000000,3,31
1-660956878,Accepted,Jay,2012/02/08 16:09:59.000000,2,293
1-660956878,Completed,Jay,2012/03/14 18:23:11.000000,3,293
1-660949435,Accepted,Roland,2012/02/08 17:07:29.000000,2,133
1-660949435,Completed,Roland,2012/03/13 11:35:07.000000,3,133
1-661134924,Accepted,Vinay,2012/02/09 04:17:14.000000,2,254
1-661134924,Queued,Vinay,2012/02/09 04:17:50.000000,1,254
1-661134924,Accepted,Sihyun,2012/02/09 04:44:26.000000,2,467
1-661134924,Accepted,Franck,2012/02/09 08:35:49.000000,2,280
1-661134924,Completed,Franck,2012/03/02 14:36:45.000000,3,280
1-661132868,Accepted,Michael,2012/02/09 06:45:14.000000,2,128
1-661132868,Completed,Michael,2012/02/23 09:40:50.000000,3,128
1-661184751,Accepted,Per,2012/02/09 09:26:30.000000,2,8
1-661184751,Accepted,Per,2012/02/09 09:33:15.000000,2,8
1-661184751,Accepted,Per,2012/02/13 09:50:09.000000,2,8
1-661184751,Accepted,Veronica,2012/03/06 14:53:05.000000,2,468
1-661184751,Queued,Ulrika,2012/03/06 14:53:49.000000,1,98
1-661184751,Accepted,Daniel,2012/04/11 15:46:48.000000,2,39
1-661184751,Completed,Daniel,2012/04/11 15:47:05.000000,3,39
1-661231558,Accepted,Hineesh,2012/02/09 09:52:23.000000,2,276
1-661231558,Completed,Hineesh,2012/03/05 15:52:49.000000,3,276
1-661706786,Accepted,Saki,2012/02/09 11:25:45.000000,2,469
1-661706786,Accepted,Saki,2012/02/16 17:15:37.000000,2,469
1-661706786,Completed,Saki,2012/05/02 09:07:53.000000,3,469
1-662272981,Accepted,Bengt,2012/02/09 13:51:54.000000,2,140
1-662272981,Accepted,Bengt,2012/02/13 10:53:18.000000,2,140
1-662272981,Completed,Bengt,2012/02/22 10:49:01.000000,3,140
1-662956121,Accepted,Srinivasa,2012/02/09 14:08:09.000000,2,412
1-662956121,Completed,Srinivasa,2012/03/26 03:56:59.000000,3,412
1-663582660,Accepted,Rafal,2012/02/09 15:44:33.000000,2,155
1-663582660,Queued,Rafal,2012/02/22 09:00:03.000000,1,155
1-663582660,Accepted,Mariusz,2012/02/22 11:17:49.000000,2,444
1-663582660,Queued,Alain,2012/02/22 13:46:10.000000,1,391
1-663582660,Accepted,Venkatarami Reddy,2012/02/23 09:13:35.000000,2,470
1-663582660,Completed,Venkatarami Reddy,2012/02/23 09:14:16.000000,3,470
1-663851111,Accepted,Leif,2012/02/09 16:36:08.000000,2,96
1-663851111,Completed,Leif,2012/03/01 10:40:26.000000,3,96
1-663891165,Accepted,Trevor,2012/02/09 16:39:02.000000,2,438
1-663891165,Accepted,Trevor,2012/02/10 13:50:20.000000,2,438
1-663891165,Accepted,Trevor,2012/02/10 17:42:31.000000,2,438
1-663891165,Accepted,Trevor,2012/02/17 15:58:54.000000,2,438
1-663891165,Completed,Trevor,2012/03/19 16:19:14.000000,3,438
1-663749238,Accepted,Jitender,2012/02/09 16:57:01.000000,2,355
1-663749238,Accepted,Jitender,2012/02/09 17:21:03.000000,2,355
1-663749238,Completed,Jitender,2012/02/27 16:16:08.000000,3,355
1-664001411,Accepted,Bhavesh,2012/02/09 17:24:55.000000,2,294
1-664001411,Completed,Bhavesh,2012/03/13 08:36:51.000000,3,294
1-664579051,Accepted,Katarina,2012/02/10 08:52:07.000000,2,139
1-664579051,Completed,Katarina,2012/02/29 14:32:49.000000,3,139
1-664730121,Accepted,Aditi,2012/02/10 09:47:38.000000,2,471
1-664730121,Accepted,Aditi,2012/02/10 10:03:08.000000,2,471
1-664730121,Completed,Aditi,2012/02/17 14:38:15.000000,3,471
1-664912261,Accepted,Dimitri,2012/02/10 10:12:35.000000,2,353
1-664912261,Completed,Dimitri,2012/03/12 10:15:30.000000,3,353
1-669144071,Accepted,Binod,2012/02/11 19:12:48.000000,2,472
1-669144071,Completed,Binod,2012/02/11 19:37:05.000000,3,472
1-669119156,Accepted,Prashant,2012/02/11 20:41:24.000000,2,359
1-669119156,Accepted,Prashant,2012/02/11 21:37:34.000000,2,359
1-669119156,Accepted,Prashant,2012/02/12 19:52:59.000000,2,359
1-669119156,Accepted,Prashant,2012/02/12 19:53:04.000000,2,359
1-669119156,Queued,Robert,2012/02/18 18:44:35.000000,1,150
1-669119156,Accepted,Robert,2012/02/28 16:36:29.000000,2,150
1-669119156,Accepted,Ramith,2012/02/28 16:37:04.000000,2,299
1-669119156,Accepted,Hineesh,2012/02/28 17:08:07.000000,2,276
1-669119156,Completed,Hineesh,2012/03/05 16:29:45.000000,3,276
1-669202942,Accepted,Per,2012/02/12 21:01:32.000000,2,8
1-669202942,Completed,Per,2012/03/27 22:15:40.000000,3,8
1-669804759,Accepted,Peter,2012/02/13 08:03:37.000000,2,77
1-669804759,Completed,Peter,2012/04/01 16:50:09.000000,3,77
1-670754761,Accepted,Robert,2012/02/13 10:03:27.000000,2,150
1-670754761,Accepted,Robert,2012/02/13 10:06:36.000000,2,150
1-670754761,Queued,Robert,2012/02/28 17:17:05.000000,1,150
1-670754761,Accepted,Bhavesh,2012/02/29 12:37:29.000000,2,294
1-670754761,Accepted,Bhavesh,2012/03/05 14:03:37.000000,2,294
1-670754761,Accepted,Bhavesh,2012/03/27 15:50:57.000000,2,294
1-670754761,Accepted,Alam,2012/03/28 12:59:00.000000,2,446
1-670754761,Completed,Alam,2012/03/28 13:04:21.000000,3,446
1-670754761,Accepted,Alam,2012/03/28 13:04:27.000000,2,446
1-670754761,Completed,Alam,2012/03/28 13:05:08.000000,3,446
1-670754761,Accepted,Alam,2012/03/28 13:44:20.000000,2,446
1-670754761,Completed,Alam,2012/03/28 13:52:00.000000,3,446
1-670052598,Accepted,Jorgen,2012/02/13 11:04:11.000000,2,272
1-670052598,Completed,Jorgen,2012/02/20 11:40:36.000000,3,272
1-671512033,Accepted,Satish,2012/02/13 12:10:55.000000,2,473
1-671512033,Completed,Satish,2012/02/14 09:31:28.000000,3,473
1-672299434,Accepted,Tomas,2012/02/13 13:37:00.000000,2,2
1-672299434,Accepted,Tomas,2012/02/13 22:43:09.000000,2,2
1-672299434,Completed,Tomas,2012/03/28 08:56:30.000000,3,2
1-671350354,Accepted,Jorgen,2012/02/13 13:55:26.000000,2,272
1-671350354,Completed,Jorgen,2012/02/20 11:40:51.000000,3,272
1-672506739,Accepted,Robert,2012/02/13 14:06:44.000000,2,150
1-672506739,Accepted,Robert,2012/02/13 14:10:57.000000,2,150
1-672506739,Queued,Robert,2012/03/07 13:20:54.000000,1,150
1-672506739,Accepted,Vaibhav,2012/03/12 19:32:08.000000,2,393
1-672506739,Queued,Amit,2012/03/19 09:50:06.000000,1,217
1-672506739,Accepted,Hineesh,2012/04/10 12:33:37.000000,2,276
1-672506739,Completed,Hineesh,2012/04/10 12:36:46.000000,3,276
1-672647650,Accepted,Jorgen,2012/02/13 14:17:55.000000,2,272
1-672647650,Completed,Jorgen,2012/02/13 20:27:03.000000,3,272
1-672740630,Accepted,Agneta,2012/02/13 14:57:35.000000,2,126
1-672740630,Accepted,Agneta,2012/02/13 14:58:23.000000,2,126
1-672740630,Completed,Agneta,2012/03/05 15:02:28.000000,3,126
1-672743704,Accepted,Ewa,2012/02/13 14:58:36.000000,2,43
1-672743704,Completed,Ewa,2012/02/14 10:14:30.000000,3,43
1-671933304,Accepted,Lisbeth,2012/02/13 16:50:57.000000,2,384
1-671933304,Accepted,Lisbeth,2012/02/23 09:22:58.000000,2,384
1-671933304,Completed,Lisbeth,2012/04/16 10:55:25.000000,3,384
1-672807011,Accepted,Anson,2012/02/13 17:15:25.000000,2,474
1-672807011,Accepted,Anson,2012/05/11 12:23:52.000000,2,474
1-672807011,Completed,Anson,2012/05/11 12:24:43.000000,3,474
1-672860819,Accepted,Agneta,2012/02/13 21:56:19.000000,2,126
1-672860819,Accepted,Agneta,2012/02/13 21:56:32.000000,2,126
1-672860819,Completed,Agneta,2012/02/16 08:48:49.000000,3,126
1-672862385,Accepted,Ward,2012/02/14 05:26:05.000000,2,33
1-672862385,Queued,Ward,2012/02/14 05:28:26.000000,1,33
1-672862385,Accepted,Ward,2012/02/28 11:13:07.000000,2,33
1-672862385,Queued,Ingmar,2012/02/28 11:14:57.000000,1,475
1-672862385,Accepted,Ingmar,2012/02/28 11:17:50.000000,2,475
1-672862385,Completed,Ingmar,2012/05/15 10:09:18.000000,3,475
1-673056371,Accepted,Torbjorn,2012/02/14 09:06:50.000000,2,298
1-673056371,Completed,Torbjorn,2012/04/19 19:09:38.000000,3,298
1-672975080,Queued,Leif,2012/02/14 09:48:36.000000,1,96
1-672975080,Accepted,Steve,2012/02/14 14:47:11.000000,2,231
1-672975080,Completed,Steve,2012/02/15 11:00:42.000000,3,231
1-673151866,Accepted,Erik,2012/02/14 10:46:27.000000,2,106
1-673151866,Completed,Erik,2012/02/14 15:19:06.000000,3,106
1-673197539,Accepted,Per-Eric,2012/02/14 12:37:01.000000,2,476
1-673197539,Accepted,Per-Eric,2012/02/14 12:39:35.000000,2,476
1-673197539,Completed,Per-Eric,2012/02/16 15:44:17.000000,3,476
1-673143636,Accepted,Ewa,2012/02/14 12:38:20.000000,2,43
1-673143636,Completed,Ewa,2012/02/14 12:53:55.000000,3,43
1-673224718,Accepted,Vesa,2012/02/14 12:50:22.000000,2,345
1-673224718,Queued,Vesa,2012/02/14 12:55:42.000000,1,345
1-673224718,Accepted,Bjorn,2012/02/14 16:23:07.000000,2,45
1-673224718,Accepted,Bjorn,2012/04/19 13:42:59.000000,2,45
1-673224718,Completed,Bjorn,2012/05/14 15:40:59.000000,3,45
1-673405851,Accepted,Mikael,2012/02/14 15:26:19.000000,2,76
1-673405851,Completed,Mikael,2012/02/29 14:41:13.000000,3,76
1-673359575,Accepted,Ray,2012/02/14 15:32:26.000000,2,477
1-673359575,Accepted,Ray,2012/02/14 15:36:30.000000,2,477
1-673359575,Accepted,Ray,2012/02/16 14:31:15.000000,2,477
1-673359575,Accepted,Ray,2012/03/30 15:10:58.000000,2,477
1-673359575,Completed,Ray,2012/03/30 15:11:47.000000,3,477
1-673429845,Accepted,Lena,2012/02/14 16:31:14.000000,2,38
1-673429845,Queued,Lena,2012/02/14 16:33:03.000000,1,38
1-673429845,Queued,John,2012/02/14 17:09:16.000000,1,237
1-673429845,Accepted,Stephen,2012/02/15 11:19:29.000000,2,111
1-673429845,Completed,Stephen,2012/02/15 11:24:40.000000,3,111
1-673434441,Accepted,Mikael,2012/02/14 17:19:57.000000,2,76
1-673434441,Completed,Mikael,2012/03/20 17:33:11.000000,3,76
1-673487817,Accepted,Pratap,2012/02/14 19:00:21.000000,2,307
1-673487817,Accepted,Pratap,2012/02/20 08:40:07.000000,2,307
1-673487817,Completed,Pratap,2012/02/20 18:07:08.000000,3,307
1-675150672,Accepted,Mikael,2012/02/15 11:26:37.000000,2,76
1-675150672,Queued,Mikael,2012/02/15 11:27:23.000000,1,76
1-675150672,Accepted,Mikael,2012/02/20 13:46:17.000000,2,76
1-675150672,Accepted,Peter,2012/04/25 15:04:42.000000,2,77
1-675150672,Accepted,Mikael,2012/04/25 15:04:43.000000,2,76
1-675150672,Completed,Mikael,2012/04/25 15:07:50.000000,3,76
1-675150191,Accepted,Krzysztof,2012/02/15 11:57:26.000000,2,478
1-675150191,Accepted,Krzysztof,2012/02/15 12:04:34.000000,2,478
1-675150191,Accepted,Krzysztof,2012/02/16 12:15:34.000000,2,478
1-675150191,Accepted,Krzysztof,2012/03/28 11:23:58.000000,2,478
1-675150191,Accepted,Krzysztof,2012/04/11 12:49:27.000000,2,478
1-675150191,Accepted,Krzysztof,2012/04/11 15:10:11.000000,2,478
1-675150191,Completed,Krzysztof,2012/04/27 09:37:00.000000,3,478
1-675115616,Accepted,Ray,2012/02/15 12:05:04.000000,2,477
1-675115616,Completed,Ray,2012/05/29 08:38:52.000000,3,477
1-675664904,Accepted,Ewa,2012/02/15 13:55:14.000000,2,43
1-675664904,Completed,Ewa,2012/02/15 13:55:56.000000,3,43
1-675739721,Accepted,Edward,2012/02/15 15:01:20.000000,2,308
1-675739721,Completed,Edward,2012/04/02 15:56:26.000000,3,308
1-675797761,Accepted,Prashant,2012/02/15 15:44:16.000000,2,359
1-675797761,Accepted,Prashant,2012/02/17 12:15:31.000000,2,359
1-675797761,Completed,Prashant,2012/02/29 10:05:59.000000,3,359
1-675797761,Accepted,Prashant,2012/03/07 08:22:33.000000,2,359
1-675797761,Queued,Robert,2012/03/07 08:24:27.000000,1,150
1-675797761,Accepted,Bhavesh,2012/03/13 11:40:45.000000,2,294
1-675797761,Completed,Bhavesh,2012/03/13 11:40:54.000000,3,294
1-675046360,Accepted,Lisbeth,2012/02/15 15:53:08.000000,2,384
1-675046360,Accepted,Lisbeth,2012/02/22 13:45:37.000000,2,384
1-675046360,Completed,Lisbeth,2012/03/09 16:21:48.000000,3,384
1-675685459,Accepted,Prashant,2012/02/15 15:57:25.000000,2,359
1-675685459,Accepted,Prashant,2012/02/15 16:00:08.000000,2,359
1-675685459,Completed,Prashant,2012/02/27 12:44:46.000000,3,359
1-675685459,Accepted,Prashant,2012/03/07 08:20:08.000000,2,359
1-675685459,Queued,Robert,2012/03/07 08:22:21.000000,1,150
1-675685459,Accepted,Vaibhav,2012/03/12 19:20:37.000000,2,393
1-675685459,Completed,Vaibhav,2012/03/12 19:20:52.000000,3,393
1-675758382,Accepted,Lisbeth,2012/02/15 16:05:28.000000,2,384
1-675758382,Accepted,Lisbeth,2012/02/22 13:46:24.000000,2,384
1-675758382,Completed,Lisbeth,2012/03/09 16:20:43.000000,3,384
1-675826063,Accepted,Mahesh,2012/02/15 16:48:42.000000,2,187
1-675826063,Queued,Mahesh,2012/02/15 16:52:05.000000,1,187
1-675826063,Accepted,Radha,2012/02/16 11:27:09.000000,2,479
1-675826063,Accepted,MV,2012/02/16 11:27:46.000000,2,480
1-675826063,Queued,Mahesh,2012/02/16 13:46:42.000000,1,187
1-675826063,Accepted,MV,2012/02/16 13:46:47.000000,2,480
1-675826063,Accepted,Mahesh,2012/02/16 13:47:47.000000,2,187
1-675826063,Accepted,Goran,2012/02/16 13:48:06.000000,2,206
1-675826063,Queued,Pratap,2012/05/09 13:24:02.000000,1,307
1-675826063,Accepted,Nirmal,2012/05/09 14:24:54.000000,2,481
1-675826063,Accepted,Nirmal,2012/05/09 15:30:16.000000,2,481
1-675826063,Accepted,Pratap,2012/05/09 15:48:23.000000,2,307
1-675826063,Accepted,Kristoffer,2012/05/10 15:44:23.000000,2,482
1-675826063,Completed,Kristoffer,2012/05/10 15:44:54.000000,3,482
1-675828021,Queued,Kymaria,2012/02/15 16:49:28.000000,1,165
1-675828021,Accepted,Kymaria,2012/02/17 16:20:31.000000,2,165
1-675828021,Completed,Kymaria,2012/03/23 16:11:03.000000,3,165
1-675758444,Accepted,Lisbeth,2012/02/15 16:58:48.000000,2,384
1-675758444,Completed,Lisbeth,2012/04/16 10:58:44.000000,3,384
1-678370811,Accepted,Trevor,2012/02/16 09:10:58.000000,2,438
